sign_id,lat,long,alt,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count
2013,33.87596963,-84.25005663,303.1169373,158202,33.875952996,-84.250052039,303.2031,0.784,D9-18,55
2013,33.87596963,-84.25005663,303.1169373,158209,33.875952870999996,-84.250051378,303.6135,0.8,D9-18,55
2013,33.87596963,-84.25005663,303.1169373,158210,33.875952911999995,-84.250051365,303.1979,0.784,D9-18,55
2013,33.87596963,-84.25005663,303.1169373,158218,33.875952744,-84.250050733,303.1965,0.7879999999999999,D9-18,55
2013,33.87596963,-84.25005663,303.1169373,158226,33.875952706999996,-84.250050036,303.1996,0.7879999999999999,D9-18,55
2013,33.87596963,-84.25005663,303.1169373,158235,33.875952749,-84.25004933,303.1929,0.792,D9-18,55
2086,33.91999224,-84.32527724,289.4200163000001,82080,33.919977664,-84.325265019,289.2579,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82086,33.919978309,-84.325264858,289.7021,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82087,33.919978342,-84.325264717,289.2449,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82088,33.919978524,-84.325265014,288.7855,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82093,33.919979035,-84.325264698,289.6903,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82094,33.919979116,-84.325264698,289.2343,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82095,33.919979253,-84.325264866,288.778,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82099,33.919979751999996,-84.325264744,290.1225,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82100,33.919979749,-84.325264501,289.67,0.769,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82101,33.919979803000004,-84.325264422,289.2166,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82102,33.919979958,-84.325264641,288.762,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82106,33.919980402,-84.325264358,290.1062,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82107,33.91998044,-84.32526423600001,289.6546,0.435,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82108,33.919980624000004,-84.325264537,289.2006,0.753,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82109,33.919980735,-84.325264629,288.7492,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82113,33.919981201999995,-84.325264415,290.0903,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82114,33.919981281,-84.325264413,289.6401,0.40399999999999997,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82115,33.91998136,-84.325264409,289.1907,0.773,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82116,33.919981515,-84.32526463100001,288.7407,0.7959999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82120,33.919981911,-84.325264205,290.068,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82121,33.919981988,-84.325264196,289.62,0.769,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82122,33.919982125,-84.32526436399999,289.1715,0.765,D9-18,111
