1953,33.79588248,-84.24924553,1667669,0.6197824586882192,20201421.0,-84.249244696,33.795879385,0.306
1965,33.80535836,-84.25065912,1632536,0.36399631680991973,19572602.0,-84.250662282,33.80535789,0.361
1972,33.80866239,-84.25109886,1612889,2.42520603105793,19320035.0,-84.25108314,33.808644973,0.306
1973,33.80866462,-84.25109756,1612890,2.6316758927131105,19320036.0,-84.251083294,33.80864459,0.31
1974,33.80886056,-84.2511343,1611739,2.6759055226822928,19298273.0,-84.25112550899999,33.808844054,0.314
1976,33.8096924,-84.25123995,1608197,2.6196098081351984,19219701.0,-84.251227482,33.809675679,0.337
1977,33.81111584,-84.25136055,1605024,0.5091614765283159,19105480.0,-84.251356328,33.811114644,0.35700000000000004
1982,33.81497765,-84.25182899,1567078,2.7608398437025725,18570160.0,-84.251799964,33.814979212,0.322
1986,33.81623259,-84.25199787,1563907,1.8061012562785417,18487631.0,-84.25197892899999,33.816236111,0.306
1992,33.81797831,-84.25224453,1555390,1.8360098089059396,18335227.0,-84.252227529,33.81798024,0.337
1998,33.86603858,-84.24929101,1157409,1.6718767607468594,13567378.0,-84.249282239,33.866025621,0.31
1999,33.86690204,-84.24951776,1154781,0.9272827056102237,13520137.0,-84.249507808,33.866902769,0.48200000000000004
2005,33.86894775,-84.24985963,1146829,2.080259331784935,13427981.0,-84.249846772,33.868942295,0.78
2008,33.87239562,-84.24998987,1127613,1.3347124836019286,13263372.0,-84.249994589,33.872400461999995,0.345
2010,33.87314908,-84.25004156,1120060,1.5450296968258261,13213434.0,-84.250047719,33.8731563,0.314
2013,33.87596963,-84.25005663,1101304,1.7185033934799112,13025459.0,-84.250059263,33.875954318000005,0.7759999999999999
2018,33.880417200000004,-84.25013279,1086120,2.711120619356881,12441068.0,-84.25011060199999,33.880404023000004,0.325
2019,33.88091537,-84.2500454,1085843,2.4106151770478523,12426043.0,-84.250026189,33.880902654,0.6940000000000001
2020,33.88120407,-84.25007446,1085148,2.248769143412518,12406353.0,-84.250055156,33.881192282,0.345
2022,33.88163276,-84.25014739,1084650,2.6026700825404507,12374984.0,-84.25013131600001,33.881614532,0.447
2025,33.83689824,-84.24921607,1429881,2.2288170705032346,16647951.0,-84.24920748699999,33.836879925,0.302
2027,33.83743333,-84.24899871,1429078,1.3493962429619843,16617784.0,-84.249002166,33.837426013000005,0.322
2028,33.83774198,-84.24889515,1428629,1.2932212718784082,16601711.0,-84.24889698300001,33.837743923000005,0.302
2030,33.83833946,-84.24869216,1428080,2.262286212230226,16571574.0,-84.248669453,33.838342630999996,0.41200000000000003
2033,33.84076664,-84.24824240000002,1418123,1.898878780064807,16394450.0,-84.24823179,33.840756446,0.302
2034,33.84098598,-84.24822408,1417333,2.62497162307563,16371103.0,-84.24820132800001,33.840971875,0.7879999999999999
2037,33.84382353,-84.24789891,1410937,2.4006689028451573,16103227.0,-84.247889129,33.843808136999996,0.408
2038,33.84461247,-84.24768564,1410416,2.3594839338668394,16071113.0,-84.247677971,33.844598054,0.302
2044,33.84860128,-84.24718839,1404924,1.3885814365994178,15819038.0,-84.247174389,33.848598083,0.306
2049,33.84970045,-84.24712224,1397503,2.4452529441904582,15738189.0,-84.247118771,33.849688708,0.369
2052,33.86140199,-84.24820099,1281377,6.682929707345243,14140277.0,-84.248135425,33.861427246999995,0.376
2059,33.92009523,-84.30901249,718138,1.2814495499280365,7942734.0,-84.30900760899999,33.920085006,0.345
2062,33.92008697,-84.30984715,705262,1.9307571265744081,7848196.0,-84.309833426,33.920079042,0.349
2063,33.92007712,-84.31115792,688601,2.0162271933531697,7743665.0,-84.311136781,33.920072717,0.7759999999999999
2064,33.92008645,-84.31216625,684465,2.4685194706683133,7642901.0,-84.31215043,33.920068733,0.361
2065,33.92008622,-84.31216589,684529,2.24958134531377,7644240.0,-84.312156799,33.920074882,0.314
2066,33.92008561,-84.31245704,682906,2.562155055290594,7608273.0,-84.31244226300001,33.920066206,0.369
2068,33.92008677,-84.31435785,673190,2.9631543001122433,7384120.0,-84.314359241,33.920077471999996,0.302
2072,33.92008518,-84.31585503,658463,2.7916138771342496,7178772.0,-84.31583607600001,33.920065594,0.408
2075,33.92005242,-84.31754839,648773,2.613107479268729,6951650.0,-84.31753246699999,33.92003296,0.349
2080,33.92002597,-84.32147881,640561,2.423800655678159,6713469.0,-84.321458976,33.920011694,0.631
2082,33.92003338,-84.3238598,632339,2.017461140728098,6609077.0,-84.323865545,33.920015958,0.7879999999999999
2083,33.92002826,-84.32385365,632532,1.8689788856885257,6610227.0,-84.32383858600001,33.920017038000005,0.765
2084,33.92001465,-84.32476687,630878,2.3065475795923898,6571084.0,-84.32475359600001,33.919997078,0.596
2086,33.91999224,-84.32527724,630326,1.4110321902743304,6549369.0,-84.325262385,33.919989412,0.455
2087,33.92002368,-84.32620481,629134,2.1573839323342927,6511395.0,-84.326192055,33.920007757,0.314
2095,33.91966871,-84.33165100000002,624383,2.304237623145083,6340623.0,-84.331639072,33.919650505999996,0.44299999999999995
2098,33.91855643,-84.33586146,621747,1.7750570478785892,6207253.0,-84.33585920600001,33.918541228,0.741
2106,33.91706417,-84.34074292,617175,1.8300721072182224,6078262.0,-84.340733406,33.91704976,0.361
2108,33.91653967,-84.34222917,616034,1.9947531517080954,6034589.0,-84.342213922,33.91652799,0.502
2113,33.91588384,-84.34433163,609062,0.30935507853935224,5971212.0,-84.344330164,33.915886318000005,0.337
2120,33.91487819,-84.34771017,602616,2.0185320715550863,5890648.0,-84.34769794399999,33.914863116,0.7140000000000001
