Id,X,Y,Z,Angle,Distance,Retro,UTC,x_cart,y_cart,z_cart,sign_id
25521163,-84.25178037399999,33.702616733,270.3279,0.047619999999999996,40.719,0.784,72363.75212,-10345.270128229564,-235.00387450484783,-61.903610778635084,4026
25517524,-84.251600318,33.702763754,270.642,0.0579,27.765,0.8390000000000001,72363.28623,-10328.96323053407,-218.31062904769215,-62.24482714975784,4028
25517629,-84.251599498,33.702763004,270.6289,0.058,27.459,0.831,72363.29952999999,-10329.046402185311,-218.23460891181622,-62.23159455840778,4028
25506850,-84.251593839,33.702902375,272.5671,0.07851,48.812,0.573,72361.87496,-10313.590304188021,-217.70968176902875,-64.19491614417075,4029
25506948,-84.251592931,33.702901777,273.0478,0.0888,48.525,0.631,72361.88825,-10313.657417337436,-217.62551977289547,-64.675510733402,4029
25506949,-84.251591752,33.702902349,272.5412,0.07851,48.371,0.6629999999999999,72361.88828,-10313.593150529625,-217.5161970005396,-64.16901808447801,4029
25507047,-84.251591081,33.702901612,273.0239,0.0889,48.111000000000004,0.475,72361.90157,-10313.67568453157,-217.45400747250625,-64.65158690186763,4029
25507048,-84.251591049,33.702901516,272.5283,0.07861,48.086999999999996,0.698,72361.9016,-10313.685528806975,-217.4510241429428,-64.1559703743169,4029
25507144,-84.251589561,33.702901254000004,272.9927,0.0888,47.733999999999995,0.506,72361.91488,-10313.715347057416,-217.31308942417553,-64.62032729382918,4029
25507240,-84.25158888600001,33.702900401,272.9723,0.0888,47.453,0.451,72361.9282,-10313.809931542562,-217.2505122116782,-64.59977589996379,4029
25507337,-84.251588596,33.702899325,272.9594,0.0889,47.216,0.635,72361.94151,-10313.929262914757,-217.22362883026574,-64.58668314069564,4029
25507434,-84.25158752600001,33.702898701,272.9316,0.0888,46.89,0.718,72361.95483,-10313.998435163128,-217.12443067801252,-64.55877421940932,4029
25507532,-84.251586222,33.702898214,272.907,0.0888,46.538999999999994,0.741,72361.96814,-10314.05241683158,-217.00353835025516,-64.53409069255213,4029
25507630,-84.251585694,33.702897274,272.8924,0.0889,46.273999999999994,0.745,72361.98146,-10314.156660598892,-216.9545897919603,-64.51932316038801,4029
25507728,-84.25158478,33.702896558,272.8659,0.0888,45.966,0.725,72361.99477,-10314.236039417512,-216.86985453737867,-64.4926971793102,4029
25507826,-84.251583631,33.702895907,272.8433,0.0888,45.632,0.616,72362.00808,-10314.308215149704,-216.76333260438537,-64.46998363145758,4029
25507924,-84.25158083699999,33.702896168,272.8144,0.0889,45.111999999999995,0.5920000000000001,72362.0214,-10314.279223573507,-216.50430163177788,-64.44113943430239,4029
25454188,-84.25045953600001,33.704261547,269.5673,0.04772,30.046999999999997,0.757,72354.83115,-10162.825715620656,-112.54761331991006,-61.44070603480941,4030
25454296,-84.250458403,33.704260854,269.5538,0.047619999999999996,29.706,0.8079999999999999,72354.84447000001,-10162.902563951531,-112.44257624456844,-61.427084979041865,4030
25454403,-84.250457269,33.704260164000004,269.5432,0.047619999999999996,29.365,0.78,72354.85777999999,-10162.979084154844,-112.3374465083038,-61.41636445411132,4030
25281143,-84.247761641,33.707795477,272.1048,0.01675,31.604,0.353,72334.9658,-9770.839921722916,137.56224631654197,-64.59245045018997,4033
25281243,-84.247759817,33.707795352,272.4313,0.027139999999999997,31.186999999999998,0.6709999999999999,72334.97909,-9770.854286467114,137.7313454091526,-64.91892510714024,4033
25281244,-84.24775950899999,33.707795515,272.1114,0.01685,31.163,0.737,72334.97912,-9770.835713994005,137.75989104057192,-64.5990526657888,4033
25281346,-84.24775818100001,33.707795087,272.1083,0.01674,30.813000000000002,0.745,72334.99244,-9770.88318195555,137.88300238838463,-64.59587702778936,4033
25281447,-84.247756881,33.707794608,272.1095,0.01674,30.471999999999998,0.7609999999999999,72335.00576,-9770.936313571372,138.00351820712956,-64.59699273920523,4033
25281547,-84.247755594,33.707794079,272.1152,0.01685,30.14,0.7490000000000001,72335.01907000001,-9770.994998207656,138.12282905369125,-64.60259994330318,4033
25281646,-84.247754083,33.707793679,272.1159,0.01674,29.783,0.745,72335.03237999999,-9771.039365952522,138.2629052523921,-64.60322869915126,4033
25212623,-84.246491173,33.709389014,278.7381,0.07846,20.516,0.753,72325.93826,-9594.089593289478,255.33509044702248,-71.49141422917728,4035
25212718,-84.246490136,33.709388328,278.9339,0.08885,20.208,0.737,72325.95155,-9594.16597871372,255.4312325419653,-71.68709529535226,4035
25212719,-84.246490095,33.709388331999996,278.7256,0.07856,20.194000000000003,0.831,72325.95158,-9594.16522047451,255.4350249901472,-71.4787960513413,4035
25212815,-84.246488895,33.709387721,278.7085,0.07846,19.858,0.831,72325.9649,-9594.232964955803,255.54626881569436,-71.46158931207265,4035
25212816,-84.246488896,33.709387701,278.5041,0.06817000000000001,19.851,0.792,72325.96493,-9594.234874830256,255.54616799156167,-71.25718620024236,4035
25212911,-84.246487738,33.709387088,278.6936,0.07846,19.527,0.82,72325.97821,-9594.303153144549,255.65352659932717,-71.44657904307405,4035
25212912,-84.246487852,33.709387000999996,278.4931,0.06817000000000001,19.533,0.792,72325.97824,-9594.312500951932,255.64295077181146,-71.24606512656737,4035
25213008,-84.246486527,33.709386465,278.483,0.06827000000000001,19.183,0.8270000000000001,72325.99156000001,-9594.3719365439,255.76578243598465,-71.23587047001638,4035
25213104,-84.24648540300001,33.709385837,278.4671,0.06817000000000001,18.851,0.769,72326.00488,-9594.441568690041,255.8699809872287,-71.21986115581785,4035
25190199,-84.246089943,33.709899351,278.3788,0.03741,18.842,0.455,72323.11605,-9537.480441618754,292.52826733944505,-71.2157229994973,4037
25137231,-84.245211995,33.711010266,277.733,0.00645,19.832,0.35700000000000004,72316.81796,-9414.251839722148,373.9106836512166,-70.74940824826808,4039
25138436,-84.24521189,33.710998935,277.8542,0.01674,17.906,0.369,72316.9377,-9415.50887497672,373.9204734099919,-70.86874563861693,4039
25138705,-84.245212316,33.710996271999996,277.6594,0.00655,17.516,0.376,72316.96435,-9415.803972950665,373.88098312669445,-70.67351054431583,4039
25138838,-84.24520948600001,33.710996396999995,277.8208,0.01674,17.003,0.753,72316.97762,-9415.790336558133,374.14333447695685,-70.83491555499495,4039
25138839,-84.245209363,33.710996513000005,277.6457,0.00645,16.982,0.7490000000000001,72316.97765,-9415.777209751963,374.1547258760238,-70.6598341439576,4039
25138973,-84.24520814600001,33.710995878,277.6371,0.00645,16.636,0.7959999999999999,72316.99096,-9415.847627996634,374.2675446417999,-70.65112319453965,4039
25139107,-84.245206958,33.71099523,277.6325,0.00655,16.293,0.792,72317.00427,-9415.91949425582,374.377675387174,-70.64641025958463,4039
25106238,-84.244699345,33.711566766,277.0141,0.0476,20.615,0.376,72313.46246,-9352.520760586869,421.4308255625847,-70.11869022896826,4042
25106239,-84.244699358,33.711566833,276.8015,0.03731,20.596999999999998,0.353,72313.4625,-9352.51301601395,421.4296061039638,-69.90610147495954,4042
25106775,-84.244700721,33.711561206999995,276.7812,0.03731,19.87,0.376,72313.51577,-9353.137038313294,421.3032823002593,-69.88489145589483,4042
25106908,-84.244698801,33.711560712,276.9638,0.0477,19.47,0.361,72313.52905,-9353.192205527157,421.48128055532504,-70.06739871831724,4042
25106909,-84.244700265,33.711560148000004,276.7728,0.03741,19.605,0.361,72313.52908,-9353.254490373733,421.3455580657828,-69.87631580417292,4042
25106911,-84.24470955,33.711556271,276.4114,0.01684,20.545,0.40399999999999997,72313.52915,-9353.684040614686,420.484834701046,-69.51433996763171,4042
25107042,-84.244699184,33.711559293,276.9551,0.0476,19.292,0.365,72313.54237000001,-9353.349592467717,421.44578285579814,-70.05846942510016,4042
25107043,-84.244699442,33.711559251,276.7579,0.03731,19.301,0.38,72313.5424,-9353.35396202026,421.4218534729238,-69.86126435818824,4042
25107044,-84.24469882,33.71155959,276.5555,0.02702,19.22,0.35700000000000004,72313.54243,-9353.31605907765,421.47949778679515,-69.65891611630286,4042
25107045,-84.24469894399999,33.711559607,276.3581,0.01674,19.219,0.38,72313.54246,-9353.313883398068,421.46798988849673,-69.46151986439872,4042
25107176,-84.244698325,33.711558414,276.9388,0.0476,18.984,0.376,72313.55569,-9353.447065313898,421.5254152800477,-70.04202069704388,4042
25107177,-84.24469859,33.711558368,276.7448,0.03731,18.994,0.392,72313.55572,-9353.451883290407,421.50083722771524,-69.84801501946731,4042
25107178,-84.24469832,33.711558554,276.5475,0.02702,18.95,0.373,72313.55575,-9353.43096034027,421.52585226346457,-69.65074394561816,4042
25107179,-84.244697582,33.711558941999996,276.349,0.01674,18.859,0.376,72313.55579,-9353.38762748944,421.5942497762901,-69.45230299011655,4042
25107311,-84.244695999,33.711558241,276.7219,0.03741,18.505,0.784,72313.56904,-9353.465926062596,421.74102174940924,-69.82507846630324,4042
25107312,-84.244697925,33.711557471999996,276.5421,0.02713,18.691,0.392,72313.56908,-9353.550968264528,421.5624736485861,-69.64516490107962,4042
25107313,-84.24469795899999,33.711557525,276.3497,0.01684,18.680999999999997,0.38,72313.56911,-9353.544806379494,421.5593088914592,-69.45277397088557,4042
25107445,-84.24469490199999,33.711557469,276.7053,0.03731,18.172,0.851,72313.58236,-9353.551528844242,421.8427162073475,-69.80834574541768,4042
25107446,-84.244695171,33.711557419,276.5195,0.02702,18.185,0.557,72313.58239,-9353.556802589368,421.81776790508866,-69.62253943029282,4042
25107447,-84.244696578,33.711556875,276.3387,0.01674,18.319000000000003,0.369,72313.58242,-9353.616883765859,421.6873298816838,-69.441659424313,4042
25107579,-84.244693956,33.711556634000004,276.6915,0.03731,17.855,0.851,72313.59567000001,-9353.644124441798,421.93041347386156,-69.79440365754272,4042
25107580,-84.244693936,33.711556709,276.5074,0.02702,17.838,0.757,72313.5957,-9353.635534267152,421.9322549394567,-69.61031597763213,4042
25107581,-84.244696002,33.711555876,276.3331,0.01674,18.041,0.408,72313.59574,-9353.727684134268,421.7407295295707,-69.43589282030462,4042
25107714,-84.24469271699999,33.711555925,276.4958,0.02712,17.492,0.804,72313.60902,-9353.722474964281,422.04525917229864,-69.59858054079541,4042
25107848,-84.244691819,33.711554974,276.4818,0.02702,17.179000000000002,0.804,72313.62234,-9353.827937398724,422.1285073996544,-69.5844198053801,4042
25036050,-84.243501482,33.712694789000004,271.2082,0.0477,18.749000000000002,0.365,72306.37921,-9227.384315048717,532.4651410063002,-64.48740714641463,4043
25036051,-84.243500987,33.712694917,271.0145,0.03741,18.695999999999998,0.41200000000000003,72306.37924,-9227.369833264225,532.5110098620064,-64.29372414272439,4043
25036165,-84.243499217,33.712694385,271.1921,0.0476,18.292,0.7490000000000001,72306.39252000001,-9227.429092379474,532.6751044603266,-64.47122460513947,4043
25036166,-84.243499025,33.712694398000004,271.0037,0.03731,18.27,0.8,72306.39255,-9227.427375863928,532.6928867894381,-64.28282541390945,4043
25036282,-84.243497836,33.712693675,270.9992,0.03731,17.923,0.812,72306.40587,-9227.507559657628,532.803109497351,-64.2781997944112,4043
25036398,-84.243496838,33.712692997,271.0008,0.03741,17.596,0.812,72306.41918,-9227.582761811469,532.89562700866,-64.27968288476859,4043
24955842,-84.241883485,33.714186106,270.694,0.03742,22.816,0.365,72296.6333,-9061.95441565232,682.4393257390284,-64.19697267698848,4046
24956035,-84.241891,33.714180708,270.9384,0.04761,23.103,0.369,72296.65992,-9062.553570043387,681.742776705927,-64.4405929939494,4046
24956305,-84.241894251,33.714175629,270.9467,0.04761,22.715,0.353,72296.69987000001,-9063.116975466168,681.4414598061041,-64.44812174790877,4046
24878286,-84.240309843,33.715801266999996,269.8571,0.05789,20.342,0.35700000000000004,72287.21947000001,-8882.785039960803,828.2955655718752,-63.59576281859563,4048
24878420,-84.240309364,33.715800146,269.8501,0.05789,20.070999999999998,0.361,72287.23277999999,-8882.909369735373,828.3399764442515,-63.58858327707458,4048
24878554,-84.240311395,33.715797545,269.8575,0.05799,20.085,0.38,72287.2461,-8883.19790417706,828.1517383605812,-63.595604412458215,4048
23887419,-84.231201678,33.735078275,281.0399,0.04761,28.878,0.7290000000000001,72168.54547000001,-6744.440891838565,1672.2080534182082,-77.24229743075512,4073
23887513,-84.231200692,33.735077974,281.0376,0.047619999999999996,28.642,0.792,72168.55879,-6744.474261048283,1672.2994358786245,-77.23993808539035,4073
23887607,-84.231199738,33.735077636999996,281.3306,0.05801,28.419,0.4,72168.57208,-6744.511937364236,1672.387930794411,-77.53287509737038,4073
23887608,-84.231199676,33.735077722,281.0379,0.04772,28.4,0.804,72168.57211000001,-6744.502197328169,1672.3935983098652,-77.24018377471612,4073
23887702,-84.231198714,33.735077401999995,281.3226,0.0579,28.175,0.765,72168.58539,-6744.537979025763,1672.482832123875,-77.52482259886165,4073
23887703,-84.23119866100001,33.73507747,281.0324,0.04761,28.158,0.8,72168.58542999999,-6744.530127469905,1672.487666547247,-77.23462949186705,4073
23887797,-84.231197689,33.735077165,281.3174,0.0579,27.930999999999997,0.812,72168.59871,-6744.564245484837,1672.5778269008674,-77.51956983772243,4073
23887798,-84.231197559,33.735077364,281.0294,0.04761,27.898000000000003,0.8,72168.59874,-6744.541864172637,1672.589795304438,-77.23159028243936,4073
23887891,-84.231196742,33.73507699,281.5984,0.06829,27.691,0.5920000000000001,72168.61199,-6744.583939743779,1672.6656668258242,-77.80052609432096,4073
23887892,-84.23119667,33.735077093,281.3129,0.058,27.666999999999998,0.816,72168.61202,-6744.572210580229,1672.6722626115816,-77.51503664395841,4073
23887893,-84.23119666,33.73507709,281.0282,0.04771,27.659000000000002,0.8079999999999999,72168.61205,-6744.572241052864,1672.6731148347235,-77.23033621742616,4073
23887987,-84.23119575300001,33.735076863,281.3033,0.0579,27.421999999999997,0.816,72168.62534,-6744.597697665465,1672.7572472350325,-77.50538732567884,4073
23887988,-84.231195728,33.735076886,281.021,0.04761,27.410999999999998,0.812,72168.62537000001,-6744.594846457253,1672.75948969793,-77.22308959692009,4073
23888082,-84.231194935,33.735076465,281.2971,0.0579,27.198,0.7759999999999999,72168.63866,-6744.641824939591,1672.8330612177688,-77.49912063056763,4073
23888083,-84.231194848,33.735076593,281.0168,0.04761,27.174,0.8240000000000001,72168.63868999999,-6744.627327986878,1672.8410479932732,-77.21883375527204,4073
23888178,-84.231194097,33.735076101,281.2934,0.058,26.97,0.41600000000000004,72168.65197,-6744.682183177605,1672.9107286898877,-77.49535744940158,4073
23888179,-84.231194034,33.735076187,281.0156,0.04771,26.951,0.514,72168.65201,-6744.672348009148,1672.9164927404358,-77.21756621049144,4073
23888273,-84.23119307399999,33.735076049,281.2831,0.0579,26.703000000000003,0.40399999999999997,72168.66529,-6744.687923599253,1673.0055331927379,-77.48502651121771,4073
23888274,-84.231193025,33.735076113000005,281.0081,0.04761,26.686999999999998,0.447,72168.66532,-6744.680531922039,1673.0100009533114,-77.2100330214821,4073
23888368,-84.231192107,33.735075902,281.2759,0.0579,26.448,0.737,72168.6786,-6744.7042058523375,1673.0951505687372,-77.47778574421864,4073
23888369,-84.231192172,33.735075773,281.0041,0.04761,26.456,0.8270000000000001,72168.67863,-6744.718227456826,1673.089057998849,-77.20597229881378,4073
23888464,-84.231191111,33.735075804000004,281.2712,0.058,26.186999999999998,0.812,72168.69191000001,-6744.71505508658,1673.1874552146899,-77.47305004196369,4073
23888465,-84.231191166,33.73507569,281.0019,0.04771,26.193,0.816,72168.69195,-6744.727415344398,1673.1822897512939,-77.20373811606032,4073
23888560,-84.231190181,33.73507559,281.2615,0.0579,25.94,0.8079999999999999,72168.70522999999,-6744.738767091587,1673.2736442742005,-77.46330228443367,4073
23888561,-84.231190232,33.735075486,280.9948,0.04761,25.945,0.8079999999999999,72168.70526,-6744.75002081797,1673.2688499924973,-77.19659143839044,4073
23888657,-84.231189211,33.735075426,280.99,0.04761,25.679000000000002,0.804,72168.71858,-6744.756654484625,1673.3634707377244,-77.19175959860286,4073
23888754,-84.231188261,33.735075246,280.988,0.04771,25.428,0.804,72168.7319,-6744.776602969825,1673.4515146457138,-77.18971535125729,4073
23888850,-84.231187288,33.735075106,280.9808,0.04761,25.171999999999997,0.8,72168.74521000001,-6744.7921086639735,1673.5416879308887,-77.18247525655534,4073
23888946,-84.23118630399999,33.735074983000004,280.976,0.04761,24.914,0.8079999999999999,72168.75852,-6744.805731042734,1673.6328809376962,-77.17763689469984,4073
23754531,-84.230911462,33.738837227,287.1374,0.03733,32.779,0.376,72148.38722,-6327.489903214208,1699.0312481949895,-83.76151521209749,4080
23754614,-84.230910368,33.738836696999996,287.1334,0.03743,32.501999999999995,0.831,72148.40054,-6327.548670181683,1699.1326393417,-83.75742972033368,4080
23754615,-84.23091044600001,33.738836593,286.7985,0.027139999999999997,32.521,0.812,72148.40057,-6327.55987398986,1699.1253239544064,-83.4225203353858,4080
23754698,-84.230909142,33.738836520999996,287.1268,0.03733,32.195,0.7879999999999999,72148.41386,-6327.568165770225,1699.2462553516714,-83.75078007152842,4080
23754699,-84.230909158,33.738836522,286.7954,0.027039999999999998,32.201,0.792,72148.41389,-6327.567725164564,1699.2446844053013,-83.41938075350981,4080
23754783,-84.230907958,33.738836272,287.1233,0.03733,31.897,0.82,72148.42718,-6327.595762488309,1699.355981457339,-83.74722339218124,4080
23754784,-84.230908022,33.738836192,286.7947,0.027039999999999998,31.913,0.792,72148.42721000001,-6327.604310192895,1699.3499646543942,-83.41861630947005,4080
23754867,-84.230906841,33.738835911,287.1229,0.03743,31.613000000000003,0.82,72148.44049,-6327.6357867312145,1699.4595016578419,-83.7467559898596,4080
23754868,-84.230906848,33.738835926,286.7975,0.027139999999999997,31.616999999999997,0.7879999999999999,72148.44052999999,-6327.633799030413,1699.4587660580687,-83.42135799156449,4080
23754953,-84.23090564399999,33.738835711,286.794,0.027039999999999998,31.315,0.7759999999999999,72148.45384,-6327.657624045719,1699.5703449045814,-83.41780456979313,4080
23755038,-84.23090448800001,33.738835412,286.7935,0.027039999999999998,31.023000000000003,0.7959999999999999,72148.46716,-6327.69077033957,1699.6774780085527,-83.4172430505796,4080
23755122,-84.23090340899999,33.738834984,286.7957,0.027139999999999997,30.747,0.7759999999999999,72148.48048,-6327.738229608339,1699.7774787356036,-83.4193691773803,4080
23755206,-84.230902194,33.738834785,286.7924,0.027039999999999998,30.443,0.792,72148.49379,-6327.760279875283,1699.8900766969214,-83.4160172460397,4080
23651155,-84.23077236399999,33.741567591,296.5301,0.04763,51.376999999999995,0.792,72134.67317000001,-6024.637267457096,1711.8698415653048,-93.44509600800848,4084
23651246,-84.230771123,33.741567657,296.5225,0.04763,51.042,0.784,72134.68647,-6024.629918719302,1711.9848390988775,-93.43747213761753,4084
23651337,-84.230769958,33.741567563000004,296.5198,0.04773,50.726000000000006,0.792,72134.69978,-6024.640323544691,1712.0927983640963,-93.43473332605663,4084
23651428,-84.230768733,33.741567587,296.5071,0.04763,50.396,0.784,72134.71308,-6024.6376289960735,1712.2063126763373,-93.42200543668605,4084
23651519,-84.23076752,33.741567583,296.4995,0.04763,50.068999999999996,0.784,72134.72639,-6024.638045319414,1712.3187168992647,-93.4143748938177,4084
23651610,-84.23076632600001,33.741567539,296.497,0.04773,49.747,0.7879999999999999,72134.73969,-6024.642903704416,1712.4293625921694,-93.41184061443255,4084
23651701,-84.230765095,33.741567559,296.4845,0.04763,49.417,0.78,72134.753,-6024.640652933571,1712.5434330464525,-93.39931214773287,4084
23651793,-84.230763901,33.741567505999996,296.477,0.04763,49.096000000000004,0.784,72134.7663,-6024.646504883365,1712.6540775779622,-93.39177691859868,4084
23651884,-84.230762677,33.741567508,296.4745,0.04773,48.768,0.784,72134.77961,-6024.646260316022,1712.7675023947054,-93.38924672461235,4084
23651975,-84.23076145,33.741567511999996,296.4623,0.04763,48.44,0.78,72134.79291,-6024.645784657994,1712.881202574256,-93.3770166692525,4084
23652066,-84.230760233,33.741567425999996,296.4528,0.04763,48.11600000000001,0.792,72134.80622,-6024.65529477852,1712.9939785869524,-93.36747739426573,4084
23652157,-84.230758971,33.741567353,296.4457,0.04773,47.783,0.792,72134.81953,-6024.663364428098,1713.1109250413656,-93.36033836551906,4084
23652248,-84.230757752,33.74156719,296.4289,0.04763,47.461000000000006,0.792,72134.83283,-6024.681408653417,1713.2238859614401,-93.34349094277331,4084
23652339,-84.230756507,33.741567075,296.417,0.04763,47.133,0.792,72134.84614,-6024.6941327922705,1713.3392566078974,-93.33154791958532,4084
23652430,-84.230755241,33.741567001,296.4099,0.04773,46.8,0.792,72134.85945,-6024.702313293634,1713.4565737528985,-93.32440867933883,4084
23652522,-84.230753959,33.741566953,296.3934,0.04763,46.464,0.792,72134.87275,-6024.707600622425,1713.5753705456045,-93.30787177783031,4084
23652613,-84.230752693,33.741566869,296.3816,0.04763,46.132,0.792,72134.88606,-6024.716885894281,1713.692686627653,-93.29603148462274,4084
23652704,-84.230751509,33.741566618,296.3742,0.04773,45.82,0.784,72134.89937,-6024.744700815244,1713.8024084434492,-93.28857566467514,4084
23623821,-84.23067857699999,33.742602373000004,299.2933,0.04761,24.785999999999998,0.753,72130.79835,-5909.857294501078,1720.5409715883484,-96.3137358175236,4085
23623822,-84.230678978,33.74260132,299.0361,0.03732,24.910999999999998,0.584,72130.79838,-5909.973863861304,1720.5037639027,-96.05643732554972,4085
23623921,-84.230677307,33.742602247,299.284,0.04761,24.476,0.765,72130.81167000001,-5909.871240927239,1720.6586584882218,-96.30439113038119,4085
23623922,-84.230677718,33.742601168,299.0299,0.03732,24.604,0.757,72130.8117,-5909.9906973321495,1720.6205254859506,-96.05019020615237,4085
23623923,-84.230678131,33.742600087,298.7731,0.027030000000000002,24.735,0.722,72130.81173,-5910.1103730962095,1720.5822064636152,-95.79328912040637,4085
23624020,-84.23067593,33.742602343,299.2769,0.04771,24.14,0.765,72130.82497999999,-5909.860562721973,1720.7862568991852,-96.29726667115074,4085
23624021,-84.23067639899999,33.742601129,299.026,0.03742,24.284000000000002,0.7490000000000001,72130.82501,-5909.994997665873,1720.7427527763446,-96.04625326609812,4085
23624022,-84.230676855,33.742599945,298.7722,0.02713,24.427,0.7290000000000001,72130.82504,-5910.126101997701,1720.7004519425614,-95.79234262907448,4085
23624119,-84.230674577,33.74260238,299.2651,0.04761,23.811,0.773,72130.83829,-5909.85642499801,1720.911631217473,-96.28543672241767,4085
23624120,-84.230675082,33.742601081,299.0173,0.03732,23.965,0.745,72130.83832000001,-5910.000291875251,1720.864793617336,-96.03751544851684,4085
23624121,-84.230675581,33.742599796,298.7664,0.027030000000000002,24.12,0.733,72130.83835,-5910.142602836028,1720.8185109054102,-95.78649546632687,4085
23624220,-84.230673721,33.742601135,299.0115,0.03732,23.634,0.725,72130.85162999999,-5909.994273904766,1720.9909105444406,-96.03168704909422,4085
23624221,-84.230674217,33.742599858,298.764,0.027030000000000002,23.788,0.7290000000000001,72130.85166,-5910.135700595683,1720.9449065867177,-95.78406781821923,4085
23511640,-84.231099782,33.745583259,307.0918,0.047619999999999996,34.883,0.773,72115.31364,-5579.222430835538,1681.4531188386354,-104.42150557113519,4090
23511722,-84.231098466,33.74558331,307.0887,0.04772,34.583,0.831,72115.32696,-5579.21674955218,1681.5750625218552,-104.41837844458951,4090
23511804,-84.231097085,33.745583559,307.0782,0.047619999999999996,34.26,0.831,72115.34027999999,-5579.1890979329455,1681.7030235352568,-104.4078690127194,4090
23511886,-84.23109573,33.745583730999996,307.0713,0.047619999999999996,33.946,0.8240000000000001,72115.3536,-5579.1699909789495,1681.8285777408955,-104.40095271365226,4090
23511968,-84.231094367,33.745583931,307.0678,0.04772,33.629,0.831,72115.36691,-5579.147781028209,1681.9548736071179,-104.39743894210824,4090
23512050,-84.23109304100001,33.745584015,307.0578,0.047619999999999996,33.325,0.8240000000000001,72115.38023,-5579.13843305564,1682.0777414631925,-104.38741477686608,4090
23512132,-84.23109169199999,33.74558417,307.051,0.047619999999999996,33.013000000000005,0.812,72115.39355,-5579.121211973475,1682.202740044826,-104.38059695887205,4090
23512215,-84.231090412,33.7455843,307.0468,0.04772,32.704,0.812,72115.40687,-5579.106767376647,1682.321345996655,-104.37637838904448,4090
23512298,-84.23108917399999,33.745584474,307.0353,0.047619999999999996,32.39,0.8240000000000001,72115.42018,-5579.08743644025,1682.4360572915732,-104.36486512881174,4090
23512380,-84.231087937,33.745584646,307.027,0.047619999999999996,32.076,0.843,72115.4335,-5579.068330174131,1682.5506768012742,-104.35655169542906,4090
23512461,-84.231086714,33.745584776,307.0221,0.04772,31.767,0.745,72115.44682000001,-5579.053885890093,1682.664000734058,-104.35163450897608,4090
23498126,-84.231148729,33.746056519,306.1766,0.01674,29.892,0.741,72113.06301,-5526.7269575719865,1676.9080551869001,-103.55336757067016,4091
23498127,-84.231148616,33.746056728,305.8694,0.00645,29.869,0.722,72113.06304,-5526.7035056616205,1676.9184413840635,-103.24618511052904,4091
23498208,-84.23114746600001,33.746056688,306.18,0.01674,29.578000000000003,0.765,72113.07632000001,-5526.7081939606305,1677.025086447274,-103.55675315106646,4091
23498209,-84.231147451,33.746056601999996,305.8755,0.00645,29.589000000000002,0.757,72113.07635,-5526.717468311183,1677.0263980932086,-103.25224461767448,4091
23498291,-84.231146256,33.74605657,305.8849,0.00655,29.298000000000002,0.765,72113.08967,-5526.72100656812,1677.1371337376936,-103.26161245904223,4091
23498374,-84.231144909,33.746056992,305.8891,0.00645,28.955,0.7609999999999999,72113.10298,-5526.674178738442,1677.261943989377,-103.2658203983392,4091
23498456,-84.23114359600001,33.746057316,305.8963,0.00645,28.623,0.7609999999999999,72113.1163,-5526.638224534234,1677.383606383767,-103.2730197061046,4091
23498457,-84.23114364899999,33.746057031999996,305.6009,-0.0038399999999999997,28.66,0.757,72113.11632999999,-5526.669470680423,1677.3786231613092,-102.97759372112387,4091
23498538,-84.23114237,33.746057382,305.906,0.00655,28.320999999999998,0.765,72113.12961,-5526.630892078913,1677.497212760344,-103.28269623947608,4091
23498539,-84.231142377,33.746057236,305.6141,-0.00374,28.342,0.757,72113.12964,-5526.646833131947,1677.496490270855,-102.99078244860402,4091
23498620,-84.23114109699999,33.746057585,305.9103,0.00645,28.003,0.765,72113.14293,-5526.608357696559,1677.615170221041,-103.28698484565894,4091
23498621,-84.231141076,33.746057526,305.622,-0.0038399999999999997,28.014,0.757,72113.14296,-5526.614651114862,1677.6170415484985,-102.99867876260396,4091
23498701,-84.231139817,33.746057816,305.9176,0.00645,27.682,0.757,72113.15624,-5526.582719959373,1677.7337765662776,-103.29427597932272,4091
23498702,-84.23113979899999,33.746057746999995,305.6326,-0.0038399999999999997,27.694000000000003,0.7490000000000001,72113.15628,-5526.590125530268,1677.7353709616882,-103.00926900341756,4091
23489357,-84.231175338,33.746303579,307.023,0.04761,27.565,0.737,72111.86486,-5499.323459221904,1674.4377999951441,-104.424187323752,4092
23489358,-84.23117534100001,33.746303476,306.7395,0.03732,27.568,0.529,72111.86489,-5499.334639042334,1674.4374496616308,-104.14067762666946,4092
23489444,-84.231174126,33.746303581999996,307.0145,0.04761,27.27,0.843,72111.87817000001,-5499.323099395482,1674.5501052333034,-104.41565817980381,4092
23489445,-84.23117417899999,33.746303331,306.7344,0.03732,27.29,0.851,72111.87821,-5499.350699592122,1674.5451255158255,-104.13553548926166,4092
23489531,-84.231172944,33.746303497,307.0091,0.04771,26.985,0.843,72111.89149,-5499.332503971575,1674.659633105573,-104.41022131458567,4092
23489532,-84.231172962,33.746303352,306.7317,0.03742,26.993000000000002,0.8590000000000001,72111.89152,-5499.348348085328,1674.6578952338357,-104.13280794684715,4092
23489619,-84.231171749,33.746303448,306.998,0.04761,26.695999999999998,0.843,72111.9048,-5499.337910172453,1674.770363401326,-104.39908758847105,4092
23489620,-84.23117179100001,33.746303234,306.7238,0.03732,26.712,0.851,72111.90483,-5499.361411138148,1674.7664037935194,-104.12486817919853,4092
