ObjId,image_name,long,lat,alt
2,200,-85.53258945,35.01161653,207.1
2,201,-85.53254403,35.01159226,207.0169999
2,202,-85.53249875,35.01156788,207
2,203,-85.53245193,35.01154349,207
2,204,-85.53240652,35.01151911,206.9035001
2,205,-85.53236123,35.01149306,206.899
2,206,-85.53231583,35.01146846,206.8
2,207,-85.5322719,35.01144239,206.8
2,208,-85.5322264,35.01141763,206.7840002
2,209,-85.53218146,35.01139184,206.7
2,210,-85.53213728,35.01136692,206.7
2,211,-85.53209229,35.01134067,206.6694999
2,212,-85.53204795,35.01131442,206.6
2,213,-85.53200334,35.01128829,206.5600002
2,214,-85.53195959,35.01126204,206.5
2,215,-85.531915,35.01123579,206.45
2,216,-85.53187063,35.01120967,206.4
2,217,-85.53182688,35.01118342,206.3405
2,218,-85.53178334,35.01115729,206.3
2,219,-85.53173979,35.01113003,206.3
2,220,-85.53169625,35.01110338,206.2269999
2,221,-85.53165271,35.01107596,206.2
2,222,-85.53160917,35.01104946,206.2
2,223,-85.53156563,35.01102189,206.1135001
2,224,-85.53152208,35.01099554,206.1
2,225,-85.53147875,35.01096796,206.0049999
2,226,-85.53143687,35.01094009,206
2,227,-85.53139354,35.01091236,205.9965002
2,228,-85.53135034,35.01088463,205.9
2,229,-85.53130833,35.01085676,205.888
2,230,-85.53126527,35.01082903,205.8
2,231,-85.53122313,35.01080082,205.8
2,232,-85.53118,35.01077163,205.8
2,233,-85.5311382,35.01074376,205.7705001
2,234,-85.5310964,35.01071533,205.7
2,235,-85.5310548,35.01068586,205.7
2,236,-85.5310134,35.01065723,205.7
2,237,-85.5309718,35.01062874,205.6545001
2,238,-85.5309306,35.01059955,205.6
2,239,-85.5308892,35.01057023,205.6
2,240,-85.530848,35.01054104,205.6
2,241,-85.5308068,35.01051186,205.6
2,242,-85.5307656,35.01048166,205.6
2,243,-85.5307246,35.01045197,205.6
2,244,-85.5306836,35.01042293,205.6659997
2,245,-85.5306426,35.01039274,205.7
2,246,-85.53060298,35.01036332,205.7
2,247,-85.53056267,35.01033321,205.7
2,248,-85.53052187,35.01030261,205.7
2,249,-85.53048234,35.01027329,205.7764997
2,250,-85.53044193,35.01024308,205.8
2,251,-85.53040134,35.01021263,205.8
2,252,-85.5303619,35.01018203,205.8820003
2,253,-85.53032261,35.01015128,205.9
2,254,-85.53028207,35.01011924,205.9
2,255,-85.53024274,35.01008841,205.9885001
2,256,-85.53020345,35.01005766,206
2,257,-85.53016454,35.01002567,206.0925003
2,258,-85.53012544,35.00999494,206.1
2,259,-85.53008832,35.00996305,206.1
2,260,-85.53004948,35.00993253,206.1970002
2,261,-85.53001077,35.00990059,206.2
2,262,-85.52997205,35.00986861,206.2990004
2,263,-85.52993518,35.00983679,206.3
2,264,-85.52989648,35.0098048,206.3004996
2,265,-85.52985797,35.00977296,206.4
2,266,-85.52982094,35.00973933,206.4019998
2,267,-85.52978366,35.00970719,206.5
2,268,-85.52974502,35.00967513,206.5
2,269,-85.5297078,35.00964139,206.5059997
2,270,-85.52967071,35.00960913,206.6
2,271,-85.52963522,35.0095756,206.6084999
2,272,-85.529598,35.00954329,206.7
2,273,-85.52956079,35.00950946,206.7115
2,274,-85.52952375,35.009476,206.8
2,275,-85.52948677,35.00944363,206.8140001
2,276,-85.52945117,35.00940996,206.9
2,277,-85.52941405,35.00937624,206.9170003
2,278,-85.52937822,35.00934379,207
2,279,-85.52934116,35.00930979,207
2,280,-85.52930546,35.00927579,207.0225001
2,281,-85.52926959,35.00924163,207.1
2,282,-85.52923388,35.00920763,207.1
2,283,-85.52919801,35.00917346,207.1294999
2,284,-85.52916284,35.00913946,207.2
2,285,-85.5291281,35.00910529,207.2340001
2,286,-85.529093,35.00907129,207.3
2,287,-85.529059,35.00903666,207.3
2,288,-85.52902434,35.00900163,207.3399998
2,289,-85.52898917,35.00896675,207.4
2,290,-85.528955,35.00893163,207.4
2,291,-85.52892147,35.00889649,207.4480001
2,292,-85.52888817,35.00886146,207.5
2,293,-85.52885457,35.00882606,207.5539998
2,294,-85.528821,35.00879001,207.6
2,295,-85.52878767,35.00875496,207.66
2,296,-85.52875489,35.0087194,207.7
2,297,-85.52872117,35.00868335,207.7
2,298,-85.52868784,35.00864829,207.7699997
2,299,-85.52865506,35.00861257,207.8
2,300,-85.52862213,35.00857617,207.8
2,301,-85.52858919,35.00854113,207.8815003
2,302,-85.52855626,35.00850504,207.9
2,303,-85.52852317,35.00846846,207.9899997
2,304,-85.52849165,35.00843346,208
2,305,-85.52845865,35.00839698,208.0989998
2,306,-85.52842577,35.00836058,208.1030004
2,307,-85.52839445,35.00832418,208.2
2,308,-85.52836185,35.00828795,208.2
2,309,-85.52833065,35.00825155,208.2145001
2,310,-85.52829946,35.0082155,208.3
2,311,-85.52826703,35.00817928,208.3210003
2,312,-85.52823574,35.00814323,208.4
2,313,-85.52820357,35.00810673,208.4269998
2,314,-85.52817217,35.00806946,208.5
2,315,-85.52813995,35.00803324,208.5335
2,316,-85.52810828,35.00799701,208.6
2,317,-85.52807634,35.00796096,208.6399998
2,318,-85.52804456,35.00792474,208.7
2,319,-85.52801272,35.00788869,208.7465
2,320,-85.52798099,35.00785181,208.8
2,321,-85.52794838,35.00781492,208.8525002
2,322,-85.52791592,35.00777904,208.9549998
2,323,-85.52788346,35.00774317,209
2,324,-85.527851,35.00770729,209.0600002
2,325,-85.5278187,35.00767159,209.1620005
2,326,-85.52778533,35.00763696,209.2
2,327,-85.52775244,35.00760186,209.2659997
2,328,-85.527719,35.00756616,209.3679994
2,329,-85.52768517,35.00753064,209.4
2,330,-85.52765236,35.00749494,209.4715005
