query_lat,query_lon,query_alt,index,lidar_lat,lidar_long,lidar_alt,retro,count,x_cart,y_cart,z_cart
33.80866462,-84.25109756,303.6095326,130187,33.808646388,-84.25108257,305.9829,0.7490000000000001,53,1415.8272775073754,-170.10230183960158,-105.82293046540482
33.80866462,-84.25109756,303.6095326,130188,33.808646414,-84.25108258,305.6107,0.737,53,1415.830078640668,-170.10321783155817,-105.45072980632868
33.80866462,-84.25109756,303.6095326,130189,33.808646202,-84.251082075,306.3487,0.7020000000000001,53,1415.8067262647953,-170.05647699918308,-106.18873627258124
33.80866462,-84.25109756,303.6095326,130190,33.808646334,-84.251082048,305.9781,0.753,53,1415.8212856664766,-170.05396677986408,-105.81813308704686
33.80866462,-84.25109756,303.6095326,130191,33.808646308,-84.25108207699999,305.6071,0.741,53,1415.8183190350753,-170.05664222952626,-105.44713366670196
33.80866462,-84.25109756,303.6095326,130192,33.808646461,-84.251081445,306.3356,0.718,53,1415.8354516956117,-169.99814074097148,-106.17563142509324
33.80866462,-84.25109756,303.6095326,130193,33.808646281,-84.251081527,305.9661,0.7490000000000001,53,1415.8154031467416,-170.00572412039486,-105.80613568034207
33.80866462,-84.25109756,303.6095326,130194,33.808646351,-84.25108152199999,305.5968,0.737,53,1415.8230855678794,-170.00525116894624,-105.43683397423092
33.80866462,-84.25109756,303.6095326,130195,33.808646199,-84.251080996,306.3256,0.722,53,1415.8063865653578,-169.95656544887453,-106.16563900888295
33.80866462,-84.25109756,303.6095326,130196,33.808646322,-84.251080972,305.9579,0.745,53,1415.8199482991224,-169.9543331180233,-105.79793603583816
33.80866462,-84.25109756,303.6095326,130197,33.808646289,-84.251081003,305.5898,0.741,53,1415.8162058474318,-169.95719385704203,-105.42983678544971
33.80866462,-84.25109756,303.6095326,130198,33.808646344,-84.251080405,306.3197,0.7290000000000001,53,1415.8224682966897,-169.90184084820615,-106.15973688166765
33.80866462,-84.25109756,303.6095326,130199,33.808646364,-84.251080417,305.9533,0.741,53,1415.8246051782496,-169.90294220972294,-105.79333636722959
33.80866462,-84.25109756,303.6095326,130200,33.808646355,-84.25108043899999,305.5868,0.741,53,1415.8235252494937,-169.9049695827066,-105.4268365443996
33.80866462,-84.25109756,303.6095326,130201,33.808646316,-84.251079874,306.3064,0.733,53,1415.8193585781146,-169.8526721442428,-106.14643888238405
33.80866462,-84.25109756,303.6095326,130202,33.808646345999996,-84.25107988399999,305.9415,0.741,53,1415.822605033229,-169.85358833606836,-105.78153812444984
33.80866462,-84.25109756,303.6095326,130203,33.808646373,-84.251079893,305.5765,0.725,53,1415.825518691408,-169.85441193617334,-105.41653744600882
33.80866462,-84.25109756,303.6095326,130204,33.808646359,-84.25107932,306.2969,0.725,53,1415.8241252920245,-169.80137369715513,-106.13693918472566
33.80866462,-84.25109756,303.6095326,130205,33.808646421999995,-84.25107931699999,305.9335,0.741,53,1415.831032560202,-169.80108611972057,-105.77353764489045
33.80866462,-84.25109756,303.6095326,130206,33.808646267,-84.25107939,305.5695,0.659,53,1415.8137583312161,-169.80783624482854,-105.4095413039843
33.80866462,-84.25109756,303.6095326,130207,33.808646244,-84.251078819,306.2907,0.737,53,1415.8113667937505,-169.75498323103886,-106.13074325920346
33.80866462,-84.25109756,303.6095326,130208,33.808646368000005,-84.251078795,305.9288,0.741,53,1415.8250407432586,-169.75275106319964,-105.76884026360241
33.80866462,-84.25109756,303.6095326,130209,33.808646278000005,-84.251078268,306.2776,0.733,53,1415.8151343936065,-169.70396249284457,-106.11764377611425
33.80866462,-84.25109756,303.6095326,130210,33.808646238,-84.251078301,305.9169,0.737,53,1415.8106171226152,-169.70700864943518,-105.75694469226171
33.80866462,-84.25109756,303.6095326,130211,33.808646215,-84.25107775,306.2681,0.639,53,1415.8081431939138,-169.65599770554863,-106.10814660898201
33.80866462,-84.25109756,303.6095326,130212,33.808646271,-84.25107775,305.9089,0.733,53,1415.814274933388,-169.6559880507879,-105.74894523399111
