sign_id,lat_sign,long_sign,alt_sign,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count,car_lat,car_long,car_alt,overhead,alt_diff,x_cart,y_cart,z_cart,frame,physical_condition,cluster_group
18622,33.91085434,-84.37068548,298.0945242,57327,33.910890033,-84.370838221,296.6529,0.8079999999999999,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12763.832202739792,-11245.545004370357,-73.93305727247352,2323,Good Condition,-1
18622,33.91085434,-84.37068548,298.0945242,57328,33.910890564,-84.370837861,296.6624,0.769,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12763.891084037898,-11245.511656680825,-73.9424977873752,2323,Good Condition,-1
18622,33.91085434,-84.37068548,298.0945242,57329,33.910891036,-84.37083599,296.4212,0.718,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12763.942752280036,-11245.33813002824,-73.70149877611556,2323,Good Condition,-1
18622,33.91085434,-84.37068548,298.0945242,57330,33.910891661,-84.3708358,296.4337,0.631,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12764.012085173057,-11245.320497766676,-73.71389063081327,2323,Good Condition,-1
18622,33.91085434,-84.37068548,298.0945242,57332,33.91081628,-84.37067814699999,299.5665,0.7490000000000001,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-2,12755.639486297845,-11230.75532168412,-76.88914669126366,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57333,33.910816403000005,-84.370678232,299.17,0.741,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-2,12755.652343647487,-11230.762469401529,-76.49260690361179,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57334,33.910816446,-84.370678173,298.7743,0.7290000000000001,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-1,12755.656312844192,-11230.756311128025,-76.09690835984185,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57335,33.910816463,-84.370678072,298.3787,0.737,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-1,12755.657393595333,-11230.746272056973,-75.70132243981305,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57336,33.910951356999995,-84.370915056,296.7557,0.737,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12770.64320512396,-11252.643229250842,-74.00966988891737,2323,Good Condition,1
18622,33.91085434,-84.37068548,298.0945242,57337,33.910951464,-84.370915201,296.6338,0.745,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12770.654845066992,-11252.65641070982,-73.88772283525572,2323,Good Condition,1
18622,33.91085434,-84.37068548,298.0945242,57338,33.910951366,-84.370914983,296.5064,0.647,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12770.643694544226,-11252.636037302926,-73.76038068962235,2323,Good Condition,1
18622,33.91085434,-84.37068548,298.0945242,57339,33.910816913000005,-84.37067805,299.5667,0.78,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-2,12755.709692093955,-11230.74626793225,-76.88922171335524,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57340,33.91081699,-84.370678054,299.1723,0.769,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-2,12755.717442239971,-11230.74593406302,-76.49480534047945,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57341,33.910817001,-84.370677944,298.7783,0.765,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-1,12755.717859662813,-11230.735066225005,-76.10082221596258,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57342,33.910817053,-84.370677906,298.3843,0.765,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-1,12755.722832889185,-11230.730851955845,-75.7068182435728,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57343,33.910951939,-84.370914837,296.7767,0.482,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12770.707782129035,-11252.622935524434,-74.03057596889936,2323,Good Condition,1
18622,33.91085434,-84.37068548,298.0945242,57344,33.910951964,-84.370914838,296.6545,0.608,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12770.7103098338,-11252.622809368097,-73.90837067604598,2323,Good Condition,1
18622,33.91085434,-84.37068548,298.0945242,57345,33.91095194,-84.37091475300001,296.5306,0.7140000000000001,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,1,12770.707389369209,-11252.614732930337,-73.78449033482048,2323,Good Condition,1
18622,33.91085434,-84.37068548,298.0945242,57346,33.910817621,-84.37067808100001,299.5587,0.7759999999999999,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-2,12755.788214815877,-11230.749028046615,-76.88105923192765,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57347,33.910817607,-84.370677927,299.1666,0.7759999999999999,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-2,12755.785858107683,-11230.734097472807,-76.48898882701039,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57348,33.910817633,-84.370677844,298.7743,0.765,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-1,12755.787945767925,-11230.725727763354,-76.09669796169298,2323,Good Condition,0
18622,33.91085434,-84.37068548,298.0945242,57349,33.91081776,-84.370677941,298.382,0.765,D9-13a,439,33.91096201,-84.37075487,297.8,Ground,-1,12755.80125654667,-11230.73399216737,-75.70435531327121,2323,Good Condition,0
