sign_id,lat_sign,long_sign,alt_sign,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count,car_lat,car_long,car_alt,overhead,alt_diff,x_cart,y_cart,z_cart,frame,physical_condition,cluster_group
2020,33.88120407,-84.25007446,303.6442148,141727,33.881177848,-84.25013166800001,301.969,0.5489999999999999,R2-1,183,33.88127653,-84.24996415,303.7,Ground,2,9461.363657848377,-81.98335784270931,-94.92596072896526,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141728,33.881177715,-84.250131141,301.9785,0.431,R2-1,183,33.88127653,-84.24996415,303.7,Ground,2,9461.348918494748,-81.93460131739901,-94.93548330684898,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141729,33.881177511,-84.250130638,301.9923,0.639,R2-1,183,33.88127653,-84.24996415,303.7,Ground,2,9461.3263098585,-81.88806533791262,-94.94931757683169,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141730,33.881177274,-84.250130138,301.9967,0.769,R2-1,183,33.88127653,-84.24996415,303.7,Ground,2,9461.300026694496,-81.84180682180644,-94.95375730226185,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141731,33.881176974,-84.25012966,302.0056,0.741,R2-1,183,33.88127653,-84.24996415,303.7,Ground,1,9461.266761947043,-81.79758381019836,-94.96270739744551,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141732,33.881176751999995,-84.250129161,302.0193,0.514,R2-1,183,33.88127653,-84.24996415,303.7,Ground,1,9461.242156508371,-81.75141791746692,-94.9764446344541,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141733,33.881176191,-84.250128754,302.0225,0.518,R2-1,183,33.88127653,-84.24996415,303.7,Ground,1,9461.17993180634,-81.71376382967162,-94.97973775152992,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141734,33.881388762,-84.250032572,301.2908,0.412,R2-1,183,33.88127653,-84.24996415,303.7,Ground,2,9484.758289109079,-72.81504721652168,-94.21300078854885,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141735,33.881381246,-84.25003068,301.2846,0.412,R2-1,183,33.88127653,-84.24996415,303.7,Ground,2,9483.924563361708,-72.64001067201227,-94.20804694659792,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141741,33.881192934,-84.250055011,305.111,0.792,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-2,9463.041698170413,-74.89126012745555,-98.06555303700344,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141742,33.881192575,-84.250054972,304.8444,0.741,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9463.001478955828,-74.88764912675066,-97.79901266761073,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141743,33.88119223,-84.250054928,304.5771,0.518,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.962811655041,-74.88357551825129,-97.5317699936609,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141744,33.881192172,-84.250054797,304.3087,0.443,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.955978254406,-74.8714526136297,-97.26338001310693,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141745,33.881191902,-84.25005473,304.0406,0.42,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.925629156924,-74.86525102581065,-96.99532497547192,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141746,33.881192998,-84.250054448,305.1068,0.8390000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-2,9463.04879073668,-74.83917259937536,-98.06134308294001,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141747,33.881192675,-84.25005440000001,304.8415,0.8270000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9463.012566766338,-74.83472892574895,-97.79609677705776,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141748,33.881192453000004,-84.25005432,304.5754,0.8240000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.98754505356,-74.8273245916795,-97.53003382445395,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141749,33.88119201,-84.25005430600001,304.3095,0.816,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.938009168549,-74.82602661564013,-97.26420730267323,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141750,33.881191916,-84.250054187,304.0424,0.8,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.927184398935,-74.8150139722554,-96.99712324997374,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141751,33.881191722,-84.250054098,303.7751,0.765,R2-1,183,33.88127653,-84.24996415,303.7,Ground,0,9462.905266810805,-74.80677694268287,-96.7298556852088,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141752,33.881193057,-84.25005389100001,305.1061,0.8590000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-2,9463.055333890376,-74.78764022279412,-98.06063394404595,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141753,33.881192758000005,-84.250053835,304.8422,0.8590000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9463.021774210458,-74.78245640577224,-97.79678368040815,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141754,33.88119252,-84.250053761,304.5777,0.863,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.994980077272,-74.77560721115645,-97.53232336294184,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141755,33.88119227,-84.250053691,304.3129,0.8590000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.966854396334,-74.7691280950649,-97.26756502248699,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141756,33.881192096,-84.250053597,304.0476,0.855,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.947158289822,-74.76042848501554,-97.00229415642822,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141757,33.881191535,-84.25005362,303.7819,0.8390000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,0,9462.884533535838,-74.76255376866641,-96.73668708146377,4977,Good Condition,-1
2020,33.88120407,-84.25007446,303.6442148,141758,33.881193025,-84.250053368,305.1053,0.8590000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-2,9463.051782705556,-74.73925352164414,-98.0598397974437,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141759,33.88119278,-84.250053297,304.8425,0.855,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9463.024214624802,-74.73268190852089,-97.79708063101705,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141760,33.881192691,-84.25005317899999,304.579,0.867,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9463.013949839571,-74.72176182281952,-97.53359574996254,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141761,33.881192258,-84.250053165,304.3162,0.871,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.965527822127,-74.7204638781856,-97.27086757227505,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141762,33.881191998,-84.250053099,304.0524,0.867,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.936294383957,-74.7143548557357,-97.00711087659843,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141763,33.881191866,-84.250052994,303.7881,0.855,R2-1,183,33.88127653,-84.24996415,303.7,Ground,0,9462.921258627297,-74.70463752981416,-96.74283308384264,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141764,33.881193231,-84.250052774,305.1057,0.843,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-2,9463.07463351149,-74.68429787749089,-98.06020641639059,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141765,33.881192918,-84.250052725,304.845,0.855,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9463.03952564348,-74.67976173799715,-97.79955845509524,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141766,33.881192479,-84.25005271399999,304.5841,0.871,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.990440903382,-74.67874137398975,-97.53873126206273,4977,Good Condition,0
2020,33.88120407,-84.25007446,303.6442148,141767,33.881192211999995,-84.250052651,304.3222,0.8590000000000001,R2-1,183,33.88127653,-84.24996415,303.7,Ground,-1,9462.960433814163,-74.67290993524878,-97.27687571853724,4977,Good Condition,0
