sign_id,lat_sign,long_sign,alt_sign,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count,car_lat,car_long,car_alt,overhead,alt_diff,x_cart,y_cart,z_cart,frame,physical_condition,cluster_group
18655,33.91366237,-84.397637,328.6466126,43488,33.91375071,-84.39789357800001,329.6137,0.416,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.504814892098,-13747.376249406621,-101.3454724601896,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43491,33.913751658,-84.397892791,329.5988,0.831,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.609837249976,-13747.303281368006,-101.33051328082176,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43492,33.91375175,-84.397893133,329.35,0.8240000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.619575887715,-13747.334359942237,-101.08162521420569,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43493,33.913751694,-84.397893255,329.1018,0.831,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.61286931819,-13747.345117418516,-100.83341475947157,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43494,33.913751606,-84.397893332,328.8537,0.835,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.602607308914,-13747.351718534695,-100.58532057218528,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43495,33.913751481,-84.397893352,328.6055,0.8390000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.58823321769,-13747.35305387426,-100.33714618895806,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43496,33.913751343,-84.39789335399999,328.3569,0.843,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.572413861853,-13747.352725754468,-100.08857836049008,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43498,33.913753002,-84.397892589,329.585,0.831,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.758866733977,-13747.284354383091,-101.31644715132204,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43499,33.913752955,-84.397892722,329.3404,0.8270000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.753167373245,-13747.296135476101,-101.07183243435492,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43500,33.913752814,-84.397892715,329.096,0.8390000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.7370226764,-13747.29498454124,-100.82746706699548,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43501,33.913752869,-84.39789300000001,328.8517,0.8390000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.74265869604,-13747.320807239232,-100.58309878204676,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43502,33.913752746,-84.397893021,328.6073,0.8390000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.728514408227,-13747.322242923296,-100.33872372803356,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43503,33.913752726999995,-84.397893195,328.3632,0.835,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.725927485242,-13747.337812374262,-100.09459444720093,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43506,33.913754165,-84.397892118,329.5741,0.831,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.887788640428,-13747.240584912972,-101.3053759140908,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43507,33.913754108,-84.397892234,329.3332,0.831,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.880985361548,-13747.25080337533,-101.06446685318242,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43508,33.913754116999996,-84.397892447,329.0924,0.8390000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.881516364963,-13747.269982258547,-100.82362339768305,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43509,33.913754036,-84.397892526,328.8519,0.843,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.872046742727,-13747.276783582169,-100.58312718371737,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43510,33.913753942,-84.397892587,328.6112,0.843,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.861132268328,-13747.281921876503,-100.34243752320656,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43511,33.91375389,-84.397892711,328.3707,0.843,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.854885512605,-13747.29288025393,-100.10192572428817,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43513,33.913755338,-84.39789166899999,329.5584,0.439,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13085.017812861533,-13747.19883811682,-101.28949803115569,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43514,33.91375518,-84.397891633,329.3214,0.471,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.999793772651,-13747.195023854267,-101.05254228865805,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43515,33.913755041,-84.397891624,329.0842,0.463,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-2,13084.983885474223,-13747.193703137727,-100.81537683319084,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43516,33.913755099,-84.397891906,328.8471,0.475,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.989868686102,-13747.219263412575,-100.57820843006631,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43517,33.913754983000004,-84.397891932,328.6099,0.498,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.976516363542,-13747.221175890138,-100.34103075056903,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43518,33.91375496,-84.397892096,328.3729,0.51,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,-1,13084.973499008,-13747.235836449996,-100.10400434678779,1819,Good Condition,1
18655,33.91366237,-84.397637,328.6466126,43582,33.913833148,-84.397947583,326.199,0.416,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.64952559482,-13752.350171190048,-97.90121304152224,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43591,33.913832766,-84.3979449,326.1788,0.431,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.606751978095,-13752.10205882536,-97.88163545924034,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43600,33.913831229,-84.39794049300001,326.1713,0.416,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.43565464236,-13751.694719711753,-97.87536522143928,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43601,33.913831955,-84.397941563,326.1782,0.42,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.516344106269,-13751.793574105757,-97.88188611593357,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43610,33.913830313000005,-84.397937007,326.1615,0.412,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.333560690506,-13751.372452158032,-97.86646957443924,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43619,33.913830362,-84.397934805,326.1734,0.412,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.338726622105,-13751.168823717977,-97.87879752855758,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43628,33.913828888000005,-84.397930325,326.1607,0.435,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.17459721807,-13750.754712045436,-97.86732743271016,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43629,33.913829465,-84.39793118600001,326.1537,0.4270000000000001,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.238702136743,-13750.83423162883,-97.86002408623344,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43638,33.913828029,-84.397926758,326.1455,0.416,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.078804154557,-13750.42493261923,-97.85303490435815,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43647,33.91382784,-84.39792418399999,326.1322,0.443,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.057468105106,-13750.186884680104,-97.84029143652964,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43648,33.913828619,-84.397925328,326.1467,0.439,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.144062176303,-13750.292590641027,-97.8543854727174,1819,Good Condition,2
18655,33.91366237,-84.397637,328.6466126,43657,33.913827778000005,-84.397921786,326.1323,0.416,D9-18,511,33.91379910000001,-84.39773748,327.6435001000001,Ground,1,13093.050270784499,-13749.965122102383,-97.84088382247526,1819,Good Condition,2
