sign_id,lat_sign,long_sign,alt_sign,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count,car_lat,car_long,car_alt,overhead,alt_diff,x_cart,y_cart,z_cart,frame,physical_condition,cluster_group
18400,33.78552379,-84.49380189,268.5065048,466611,33.785373596,-84.494006281,268.2359,0.518,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,0,-1138.746309703219,-22669.763993981178,-27.889681035961946,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466613,33.785373719,-84.494007666,269.8554,0.7879999999999999,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,-1,-1138.7326515802354,-22669.89798962856,-29.508717965815247,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466620,33.785379128,-84.494017452,269.9023,0.804,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,-1,-1138.130524184871,-22670.803105780327,-29.55251245051885,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466621,33.785378256,-84.494020055,267.1115,0.486,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,1,-1138.2261761905631,-22671.03451506588,-26.76085602334674,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466622,33.785380461,-84.494020103,269.8516,0.7759999999999999,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,-1,-1137.9820714002255,-22671.048108923693,-29.50096879150113,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466644,33.785384936,-84.494027161,269.8779,0.7759999999999999,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,-1,-1137.4841426392893,-22671.700731812227,-29.525040814326893,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466645,33.785385999,-84.494026064,267.4593,0.71,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,1,-1137.36604015525,-22671.590260209054,-27.106838927861837,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466650,33.785386759,-84.49402710300001,267.4808,0.459,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,1,-1137.2815139389024,-22671.686367941504,-27.128012935011125,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466654,33.785386721,-84.494029125,268.3401,0.42,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,0,-1137.2854377502078,-22671.87670579324,-27.98664181187643,18018,Good Condition,-1
18400,33.78552379,-84.49380189,268.5065048,466661,33.785403986,-84.49401576300001,267.2525,0.451,MEM-1,145,33.78548689,-84.49402502,268.3055,Ground,1,-1135.373100758488,-22670.630712651327,-26.903801067632607,18018,Good Condition,2
