,sign_id,lat_sign,long_sign,alt_sign,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count,car_lat,car_long,car_alt,overhead,alt_diff,x_cart,y_cart,z_cart,frame,cluster_group
2675,1977,33.81111584,-84.25136055,311.2318267,265502,33.811278041,-84.25136035,311.4778,0.416,W4-3,349,33.81115918,-84.25124577,312.5,Ground,1,1707.7435016468812,-195.81775333207275,-111.24535886091259,6557,0
2676,1977,33.81111584,-84.25136055,311.2318267,265546,33.811086565,-84.251365495,310.9579,0.475,W4-3,349,33.81115918,-84.25124577,312.5,Ground,2,1686.5040106725198,-196.29456618216804,-110.73111583631862,6557,2
2677,1977,33.81111584,-84.25136055,311.2318267,265547,33.811094236,-84.251358201,313.4839,0.424,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.355568524947,-195.61925054384173,-113.25691062449495,6557,2
2678,1977,33.81111584,-84.25136055,311.2318267,265548,33.811094396,-84.251357594,313.4782,0.7490000000000001,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.3733137697534,-195.56304585127955,-113.25120763531812,6557,2
2679,1977,33.81111584,-84.25136055,311.2318267,265549,33.811094591999996,-84.251356976,313.4753,0.7759999999999999,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.395053018266,-195.5058226375432,-113.24830361597046,6557,2
2680,1977,33.81111584,-84.25136055,311.2318267,265550,33.811094737,-84.25135637,313.7603,0.455,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4112115812534,-195.44971947170285,-113.53330105277338,6557,2
2681,1977,33.81111584,-84.25136055,311.2318267,265551,33.811094771,-84.251356363,313.4667,0.784,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.414905047972,-195.44906225329075,-113.23970008126342,6557,2
2682,1977,33.81111584,-84.25136055,311.2318267,265552,33.811094569,-84.25135588,313.7532,0.7290000000000001,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.3925734594354,-195.40434890185952,-113.52620739093216,6557,2
2683,1977,33.81111584,-84.25136055,311.2318267,265553,33.811095026,-84.25135572399999,313.461,0.7879999999999999,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.443188055302,-195.38989435961787,-113.23399438369036,6557,2
2684,1977,33.81111584,-84.25136055,311.2318267,265554,33.811094687,-84.251355289,313.7487,0.7609999999999999,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4056602293476,-195.3496258338757,-113.52170559006464,6557,2
2685,1977,33.81111584,-84.25136055,311.2318267,265555,33.811095058,-84.251355163,313.45799999999997,0.7879999999999999,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4467357771937,-195.33794933561526,-113.23099502957905,6557,2
2686,1977,33.81111584,-84.25136055,311.2318267,265556,33.81109504,-84.251355174,313.1677,0.7140000000000001,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.444662081358,-195.33895902195167,-112.9406955393135,6557,2
2687,1977,33.81111584,-84.25136055,311.2318267,265557,33.811095108,-84.251354592,313.7382,0.784,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4523553142062,-195.2850869996308,-113.51119516533916,6557,2
2688,1977,33.81111584,-84.25136055,311.2318267,265558,33.811095211,-84.25135456,313.4494,0.7879999999999999,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4637037907653,-195.28211494570456,-113.22239223332642,6557,2
2689,1977,33.81111584,-84.25136055,311.2318267,265559,33.8110954,-84.251354498,313.161,0.757,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4845918185943,-195.27636491031456,-112.93398685343858,6557,2
2690,1977,33.81111584,-84.25136055,311.2318267,265560,33.811095209,-84.251354007,313.7308,0.7879999999999999,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.463555608901,-195.2309194426415,-113.50379384744406,6557,2
2691,1977,33.81111584,-84.25136055,311.2318267,265561,33.811095424,-84.251353936,313.4437,0.769,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4873280013724,-195.2243360488939,-113.21668772684937,6557,2
2692,1977,33.81111584,-84.25136055,311.2318267,265562,33.811095768,-84.251353819,313.1572,0.784,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.5254097167874,-195.21349308854874,-112.93017793826598,6557,2
2693,1977,33.81111584,-84.25136055,311.2318267,265563,33.811095293,-84.251353425,314.012,0.584,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-2,1687.4729468226412,-195.1770385265073,-113.78499301142277,6557,2
2694,1977,33.81111584,-84.25136055,311.2318267,265564,33.811095388000005,-84.251353395,313.7262,0.765,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4834087050835,-195.17425177368497,-113.4991903092129,6557,2
2695,1977,33.81111584,-84.25136055,311.2318267,265565,33.811095508,-84.251353358,313.4407,0.6859999999999999,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.4966437629955,-195.1708168206352,-113.2136868897007,6557,2
2696,1977,33.81111584,-84.25136055,311.2318267,265566,33.811095774,-84.251353268,313.1556,0.792,W4-3,349,33.81115918,-84.25124577,312.5,Ground,-1,1687.5260737944684,-195.1624741035112,-112.9285793207452,6557,2
2697,1977,33.81111584,-84.25136055,311.2318267,265567,33.811307407,-84.251279001,310.8506,0.443,W4-3,349,33.81115918,-84.25124577,312.5,Ground,2,1711.0005874761218,-188.28531389421903,-110.61750937350205,6557,0
